"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,30229,,
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,30646,,
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,35951,,
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,37327,,
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,41009,,
"NLD","Netherlands","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,43292,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1990","1990","EUR","Euro","6","Millions",,,11920,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1991","1991","EUR","Euro","6","Millions",,,10416,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1992","1992","EUR","Euro","6","Millions",,,9166,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","EUR","Euro","6","Millions",,,9754,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","EUR","Euro","6","Millions",,,11671,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,13965,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,13757,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,15114,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,17269,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,17038,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,17879,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,19459,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,17795,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,17207,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,19488,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,22368,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,23564,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,26503,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,23792,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,14828,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,17623,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,19868,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,18914,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,16578,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,16787,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,21764,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,22940,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,26340,,
"NLD","Netherlands","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,28162,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,4325.1,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,5230.6,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,5873.8,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,6207.2,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,5680,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,6806.4,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,7214.5,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,7101.7,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,7895.5,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,9502.5,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,11480.4,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,12850.5,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,13759.9,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,17378,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,12484.8,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,15088.9,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,18924.2,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,20093.6,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,20563,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,19833.7,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,19198.9,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,18792.4,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,21143,,
"LTU","Lithuania","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,23269,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,289.4,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,463.8,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,623.8,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,666.6,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,425.5,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,787.2,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,953.8,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,967.3,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,1044.5,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,1340.1,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,1579.4,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,1686.9,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,1828.8,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,2036.5,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,1489.2,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,2186.1,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,3042.1,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,3362,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,3189,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,3161.4,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,3022.8,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,2900.9,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,3231.5,,
"LTU","Lithuania","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,3214.7,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1990","1990","EUR","Euro","6","Millions",,,40184.431,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991","EUR","Euro","6","Millions",,,41603.47,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992","EUR","Euro","6","Millions",,,42706.57,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993","EUR","Euro","6","Millions",,,43344.04,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1994","1994","EUR","Euro","6","Millions",,,47564.182,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,51940.662,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,55155.224,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,59185.58,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,61240.999,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,62583.858,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,68216.232,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,69575.722,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,69053.998,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,68487.372,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,70617.304,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,71985.923,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,76275.476,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,80411.69,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,82381.39,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,68918.858,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,76143.318,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,80457.323,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,78932.795,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,79655.012,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,80534.025,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,82229.223,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,82217.21,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,90408.35,,
"PRT","Portugal","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,96124.788,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,5462.241,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,6181.782,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,6824.473,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,7148.652,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,7571.958,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,7757.364,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,7927.231,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,8091.924,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,7722.014,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,8089.091,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,8145.633,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,8410.531,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,9207.884,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,8908.303,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,8088.963,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,9198.189,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,8524.211,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,8119.963,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,8581.194,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,9012.635,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,9908.963,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,10402.052,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,11191.011,,
"PRT","Portugal","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,10871.847,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,4203.6,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,4826,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,5349.5,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,5540.9,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,5802.6,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,5754.2,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,5525.2,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,5534.7,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,4996.5,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,5259.3,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,5251.4,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,5528,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,6256.6,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,5892.7,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,5084.6,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,6215.8,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,5447.9,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,5076,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,5619.3,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,5934.1,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,6753,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,7033.6,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,7730.9,,
"PRT","Portugal","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,7241.2,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1990","1990","EUR","Euro","6","Millions",,,6227.436,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1991","1991","EUR","Euro","6","Millions",,,7082.103,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1992","1992","EUR","Euro","6","Millions",,,7676.691,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1993","1993","EUR","Euro","6","Millions",,,7760.144,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
