"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","RUB","Russian Ruble","0","Units",,,25.580845,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","RUB","Russian Ruble","0","Units",,,24.852875,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","RUB","Russian Ruble","0","Units",,,31.740358,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","RUB","Russian Ruble","0","Units",,,30.367915,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","RUB","Russian Ruble","0","Units",,,29.382341,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","RUB","Russian Ruble","0","Units",,,30.839831,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","RUB","Russian Ruble","0","Units",,,31.837144,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","RUB","Russian Ruble","0","Units",,,38.378207,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","RUB","Russian Ruble","0","Units",,,60.93765,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","RUB","Russian Ruble","0","Units",,,67.055933,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","RUB","Russian Ruble","0","Units",,,58.342801,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","RUB","Russian Ruble","0","Units",,,62.668133,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","RUB","Russian Ruble","0","Units",,,64.737658,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","RUB","Russian Ruble","0","Units",,,72.104908,,
"RUS","Russia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","RUB","Russian Ruble","0","Units",,,73.65435,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.95451,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.953687,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.968346,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.982279,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.983274,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.975928,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.965521,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.963909,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.962411,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.946684,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.942366,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.935547,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.931155,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.928223,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.908842,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.907968,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.897848,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.890446,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.876432,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.864978,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.852359,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.830596,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.830935,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.826881,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.819598,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.832913,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.806987,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.799178,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.780637,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.772264,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.775698,,
"DEU","Germany","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.788867,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.932536,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.932906,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.939978,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.946139,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.94847,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.950193,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.943195,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.939441,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.927487,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.923413,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.875098,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.888854,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.849931,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.852373,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.844189,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.855275,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.84964,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.859678,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.856334,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.862837,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.848843,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.852752,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.840232,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.824178,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.831889,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.835391,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.81558,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.820206,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.81726,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.803598,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.801986,,
"AUT","Austria","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.806663,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","CLP","Chilean Peso","0","Units",,,322.945598,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","CLP","Chilean Peso","0","Units",,,337.123469,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","CLP","Chilean Peso","0","Units",,,343.057204,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","CLP","Chilean Peso","0","Units",,,349.278867,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","CLP","Chilean Peso","0","Units",,,356.527202,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","CLP","Chilean Peso","0","Units",,,360.394966,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","CLP","Chilean Peso","0","Units",,,366.262213,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","CLP","Chilean Peso","0","Units",,,376.088706,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","CLP","Chilean Peso","0","Units",,,381.825968,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","CLP","Chilean Peso","0","Units",,,385.740012,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","CLP","Chilean Peso","0","Units",,,381.183681,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","CLP","Chilean Peso","0","Units",,,387.36,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","CLP","Chilean Peso","0","Units",,,340.922063,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","CLP","Chilean Peso","0","Units",,,347.07504,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","CLP","Chilean Peso","0","Units",,,367.68633,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","CLP","Chilean Peso","0","Units",,,369.607275,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","CLP","Chilean Peso","0","Units",,,375.101658,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","CLP","Chilean Peso","0","Units",,,370.198737,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","CLP","Chilean Peso","0","Units",,,391.572364,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","CLP","Chilean Peso","0","Units",,,390.161303,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","CLP","Chilean Peso","0","Units",,,410.670742,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","CLP","Chilean Peso","0","Units",,,447.266632,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","CLP","Chilean Peso","0","Units",,,452.922569,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","CLP","Chilean Peso","0","Units",,,463.231413,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","CLP","Chilean Peso","0","Units",,,458.31249,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","CLP","Chilean Peso","0","Units",,,456.336647,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","CLP","Chilean Peso","0","Units",,,476.392464,,
"CHL","Chile","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","CLP","Chilean Peso","0","Units",,,496.519986,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","CNY","Yuan Renminbi","0","Units",,,5.2221,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","CNY","Yuan Renminbi","0","Units",,,5.4342,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","CNY","Yuan Renminbi","0","Units",,,5.7518,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","CNY","Yuan Renminbi","0","Units",,,5.8,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","CNY","Yuan Renminbi","0","Units",,,8.4462,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","CNY","Yuan Renminbi","0","Units",,,8.3174,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","CNY","Yuan Renminbi","0","Units",,,8.2982,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","CNY","Yuan Renminbi","0","Units",,,8.2798,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","CNY","Yuan Renminbi","0","Units",,,8.2787,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","CNY","Yuan Renminbi","0","Units",,,8.2795,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","CNY","Yuan Renminbi","0","Units",,,8.2774,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","CNY","Yuan Renminbi","0","Units",,,8.2768,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","CNY","Yuan Renminbi","0","Units",,,8.2773,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","CNY","Yuan Renminbi","0","Units",,,8.2767,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","CNY","Yuan Renminbi","0","Units",,,8.0702,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","CNY","Yuan Renminbi","0","Units",,,7.8087,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","CNY","Yuan Renminbi","0","Units",,,7.3046,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","CNY","Yuan Renminbi","0","Units",,,6.8346,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","CNY","Yuan Renminbi","0","Units",,,6.8282,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","CNY","Yuan Renminbi","0","Units",,,6.6229,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","CNY","Yuan Renminbi","0","Units",,,6.3009,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","CNY","Yuan Renminbi","0","Units",,,6.2896,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","CNY","Yuan Renminbi","0","Units",,,6.1024,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","CNY","Yuan Renminbi","0","Units",,,6.119,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","CNY","Yuan Renminbi","0","Units",,,6.4915,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","CNY","Yuan Renminbi","0","Units",,,6.9498,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","CNY","Yuan Renminbi","0","Units",,,6.5116,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","CNY","Yuan Renminbi","0","Units",,,6.853,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","CNY","Yuan Renminbi","0","Units",,,6.987,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","CNY","Yuan Renminbi","0","Units",,,6.5349,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","CNY","Yuan Renminbi","0","Units",,,6.3704,,
"CHN","China (People's Republic of)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","CNY","Yuan Renminbi","0","Units",,,6.986,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","BRL","Brazilian Real","0","Units",,,0.000064,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","BRL","Brazilian Real","0","Units",,,0.000389,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","BRL","Brazilian Real","0","Units",,,0.004505,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","BRL","Brazilian Real","0","Units",,,0.118584,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","BRL","Brazilian Real","0","Units",,,0.846,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","BRL","Brazilian Real","0","Units",,,0.973,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","BRL","Brazilian Real","0","Units",,,1.0394,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","BRL","Brazilian Real","0","Units",,,1.1164,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","BRL","Brazilian Real","0","Units",,,1.2087,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","BRL","Brazilian Real","0","Units",,,1.7882,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","BRL","Brazilian Real","0","Units",,,1.9546,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","BRL","Brazilian Real","0","Units",,,2.3196,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","BRL","Brazilian Real","0","Units",,,3.5325,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","BRL","Brazilian Real","0","Units",,,2.8884,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","BRL","Brazilian Real","0","Units",,,2.6536,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","BRL","Brazilian Real","0","Units",,,2.3399,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","BRL","Brazilian Real","0","Units",,,2.1372,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","BRL","Brazilian Real","0","Units",,,1.7705,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","BRL","Brazilian Real","0","Units",,,2.3362,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","BRL","Brazilian Real","0","Units",,,1.7404,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","BRL","Brazilian Real","0","Units",,,1.6858,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","BRL","Brazilian Real","0","Units",,,1.8588,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","BRL","Brazilian Real","0","Units",,,2.0483,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","BRL","Brazilian Real","0","Units",,,2.3538,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","BRL","Brazilian Real","0","Units",,,2.6562,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","BRL","Brazilian Real","0","Units",,,3.9048,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","BRL","Brazilian Real","0","Units",,,3.2585,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","BRL","Brazilian Real","0","Units",,,3.3074,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","BRL","Brazilian Real","0","Units",,,3.8742,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","BRL","Brazilian Real","0","Units",,,4.0301,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","BRL","Brazilian Real","0","Units",,,5.1961,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","BRL","Brazilian Real","0","Units",,,5.5799,,
"BRA","Brazil","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","BRL","Brazilian Real","0","Units",,,5.2171,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","CAD","Canadian Dollar","0","Units",,,1.166774,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","CAD","Canadian Dollar","0","Units",,,1.145726,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","CAD","Canadian Dollar","0","Units",,,1.208723,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","CAD","Canadian Dollar","0","Units",,,1.290088,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","CAD","Canadian Dollar","0","Units",,,1.365673,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","CAD","Canadian Dollar","0","Units",,,1.372445,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","CAD","Canadian Dollar","0","Units",,,1.363522,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","CAD","Canadian Dollar","0","Units",,,1.384598,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","CAD","Canadian Dollar","0","Units",,,1.483505,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","CAD","Canadian Dollar","0","Units",,,1.485705,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","CAD","Canadian Dollar","0","Units",,,1.485394,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","CAD","Canadian Dollar","0","Units",,,1.54884,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","CAD","Canadian Dollar","0","Units",,,1.570343,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","CAD","Canadian Dollar","0","Units",,,1.401015,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","CAD","Canadian Dollar","0","Units",,,1.301282,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","CAD","Canadian Dollar","0","Units",,,1.211405,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","CAD","Canadian Dollar","0","Units",,,1.134345,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","CAD","Canadian Dollar","0","Units",,,1.074046,,
